openable,encrypted,page_count,file_size_mb,has_text_layer,text_chars_page1,likely_scanned,error,pdf_path,pdf_filename,stock_code,page_length_class
True,False,581,7.26,True,98,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02306_30-12-2022_樂華娛樂_全球發售.pdf,02306_30-12-2022_樂華娛樂_全球發售.pdf,02306,超长篇(≥500页)
True,False,755,10.88,True,177,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02315_19-08-2022_百奧賽圖－Ｂ_全球發售.pdf,02315_19-08-2022_百奧賽圖－Ｂ_全球發售.pdf,02315,超长篇(≥500页)
True,False,579,15.16,True,96,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02321_08-08-2022_雙財莊_全球發售.pdf,02321_08-08-2022_雙財莊_全球發售.pdf,02321,超长篇(≥500页)
True,False,613,6.91,True,73,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02325_05-05-2022_雲康集團_全球發售.pdf,02325_05-05-2022_雲康集團_全球發售.pdf,02325,超长篇(≥500页)
True,False,546,7.77,False,8,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02347_26-05-2022_友和集團_全球發售.pdf,02347_26-05-2022_友和集團_全球發售.pdf,02347,超长篇(≥500页)
True,False,546,14.6,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02350_13-09-2022_數科集團_股份發售.pdf,02350_13-09-2022_數科集團_股份發售.pdf,02350,超长篇(≥500页)
True,False,775,5.52,True,144,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02352_19-04-2022_東原仁知服務_全球發售.pdf,02352_19-04-2022_東原仁知服務_全球發售.pdf,02352,超长篇(≥500页)
True,False,627,7.19,True,91,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02361_28-06-2022_中康控股_全球發售.pdf,02361_28-06-2022_中康控股_全球發售.pdf,02361,超长篇(≥500页)
True,False,605,9.88,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02367_25-10-2022_巨子生物_全球發售.pdf,02367_25-10-2022_巨子生物_全球發售.pdf,02367,超长篇(≥500页)
True,False,610,8.08,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02370_22-03-2022_力高健康生活_全球發售.pdf,02370_22-03-2022_力高健康生活_全球發售.pdf,02370,超长篇(≥500页)
True,False,466,25.83,True,86,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02372_17-06-2022_偉立控股_股份發售.pdf,02372_17-06-2022_偉立控股_股份發售.pdf,02372,长篇(300-499页)
True,False,697,10.11,True,160,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02373_30-12-2022_美麗田園醫療健康_全球發售.pdf,02373_30-12-2022_美麗田園醫療健康_全球發售.pdf,02373,超长篇(≥500页)
True,False,583,5.58,True,135,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02376_27-06-2022_魯商服務_全球發售.pdf,02376_27-06-2022_魯商服務_全球發售.pdf,02376,超长篇(≥500页)
True,False,663,5.88,True,123,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02385_29-06-2022_讀書郎_全球發售.pdf,02385_29-06-2022_讀書郎_全球發售.pdf,02385,超长篇(≥500页)
True,False,587,39.55,True,94,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02390_11-04-2022_知乎－Ｗ_全球發售.pdf,02390_11-04-2022_知乎－Ｗ_全球發售.pdf,02390,超长篇(≥500页)
True,False,721,6.68,True,87,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02391_22-06-2022_塗鴉智能－Ｗ_全球發售.pdf,02391_22-06-2022_塗鴉智能－Ｗ_全球發售.pdf,02391,超长篇(≥500页)
True,False,608,7.93,True,101,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02392_24-06-2022_玄武雲_全球發售.pdf,02392_24-06-2022_玄武雲_全球發售.pdf,02392,超长篇(≥500页)
True,False,719,9.59,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02402_29-12-2022_億華通_全球發售.pdf,02402_29-12-2022_億華通_全球發售.pdf,02402,超长篇(≥500页)
True,False,686,6.82,True,89,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02407_30-11-2022_高視醫療_全球發售.pdf,02407_30-11-2022_高視醫療_全球發售.pdf,02407,超长篇(≥500页)
True,False,850,40.12,True,172,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02411_29-12-2022_百果園集團_全球發售.pdf,02411_29-12-2022_百果園集團_全球發售.pdf,02411,超长篇(≥500页)
True,False,739,12.98,True,70,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02418_30-06-2022_德銀天下_全球發售.pdf,02418_30-06-2022_德銀天下_全球發售.pdf,02418,超长篇(≥500页)
True,False,648,10.81,True,120,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02420_31-10-2022_子不語_全球發售.pdf,02420_31-10-2022_子不語_全球發售.pdf,02420,超长篇(≥500页)
True,False,686,6.98,True,103,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02422_30-09-2022_潤歌互動_全球發售.pdf,02422_30-09-2022_潤歌互動_全球發售.pdf,02422,超长篇(≥500页)
True,False,673,9.52,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02425_16-12-2022_澳亞集團_全球發售.pdf,02425_16-12-2022_澳亞集團_全球發售.pdf,02425,超长篇(≥500页)
True,False,526,12.18,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02427_15-12-2022_GUANZE MEDICAL_全球發售.pdf,02427_15-12-2022_GUANZE MEDICAL_全球發售.pdf,02427,超长篇(≥500页)
True,False,618,5.42,True,111,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02436_14-11-2022_凌雄科技_全球發售.pdf,02436_14-11-2022_凌雄科技_全球發售.pdf,02436,超长篇(≥500页)
True,False,615,10.45,True,175,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02440_30-11-2022_濠暻科技_全球發售.pdf,02440_30-11-2022_濠暻科技_全球發售.pdf,02440,超长篇(≥500页)
True,False,871,9.67,True,139,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02450_30-12-2022_淮北綠金股份_全球發售.pdf,02450_30-12-2022_淮北綠金股份_全球發售.pdf,02450,超长篇(≥500页)
True,False,624,8.22,True,130,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02455_30-12-2022_潤華服務_全球發售.pdf,02455_30-12-2022_潤華服務_全球發售.pdf,02455,超长篇(≥500页)
True,False,514,47.51,True,71,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02457_29-11-2022_步陽國際_全球發售.pdf,02457_29-11-2022_步陽國際_全球發售.pdf,02457,超长篇(≥500页)
True,False,665,8.35,True,100,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02458_30-12-2022_望塵科技控股_全球發售.pdf,02458_30-12-2022_望塵科技控股_全球發售.pdf,02458,超长篇(≥500页)
True,False,697,16.6,True,118,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02459_30-12-2022_昇能集團_全球發售.pdf,02459_30-12-2022_昇能集團_全球發售.pdf,02459,超长篇(≥500页)
True,False,506,9.18,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/02469_23-12-2022_粉筆_全球發售.pdf,02469_23-12-2022_粉筆_全球發售.pdf,02469,超长篇(≥500页)
True,False,829,9.86,True,139,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/02602_19-09-2022_萬物雲_全球發售.pdf,02602_19-09-2022_萬物雲_全球發售.pdf,02602,超长篇(≥500页)
True,False,672,7.62,True,151,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/03611_30-11-2022_花房集團_全球發售.pdf,03611_30-11-2022_花房集團_全球發售.pdf,03611,超长篇(≥500页)
True,False,667,27.49,True,112,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/03660_18-11-2022_３６０數科－Ｓ_全球發售.pdf,03660_18-11-2022_３６０數科－Ｓ_全球發售.pdf,03660,超长篇(≥500页)
True,False,893,6.81,True,101,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/03931_23-09-2022_中創新航_全球發售.pdf,03931_23-09-2022_中創新航_全球發售.pdf,03931,超长篇(≥500页)
True,False,277,2.27,True,1089,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/04801_09-09-2022_INTERRA ACQ Z25_發售A類股份及上市認股權證.pdf,04801_09-09-2022_INTERRA ACQ Z25_發售A類股份及上市認股權證.pdf,04801,中篇(100-299页)
True,False,355,2.62,True,1151,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/04841_09-08-2022_匯德收購Ｚ２５_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,04841_09-08-2022_匯德收購Ｚ２５_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,04841,长篇(300-499页)
True,False,772,14.38,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/06610_29-09-2022_飛天雲動_全球發售.pdf,06610_29-09-2022_飛天雲動_全球發售.pdf,06610,超长篇(≥500页)
True,False,657,7.94,True,162,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06639_09-03-2022_瑞爾集團_全球發售.pdf,06639_09-03-2022_瑞爾集團_全球發售.pdf,06639,超长篇(≥500页)
True,False,614,7.21,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/06660_23-09-2022_艾美疫苗_全球發售.pdf,06660_23-09-2022_艾美疫苗_全球發售.pdf,06660,超长篇(≥500页)
True,False,620,4.5,True,75,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06661_29-06-2022_湖州燃氣_全球發售.pdf,06661_29-06-2022_湖州燃氣_全球發售.pdf,06661,超长篇(≥500页)
True,False,692,18.05,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/06667_10-06-2022_美因基因_全球發售.pdf,06667_10-06-2022_美因基因_全球發售.pdf,06667,超长篇(≥500页)
True,False,635,5.92,True,178,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06678_22-09-2022_百德醫療_全球發售.pdf,06678_22-09-2022_百德醫療_全球發售.pdf,06678,超长篇(≥500页)
True,False,509,4.52,True,239,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06686_29-06-2022_諾亞控股－Ｓ_全球發售.pdf,06686_29-06-2022_諾亞控股－Ｓ_全球發售.pdf,06686,超长篇(≥500页)
True,False,679,9.71,True,169,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06689_24-08-2022_洪九果品_全球發售.pdf,06689_24-08-2022_洪九果品_全球發售.pdf,06689,超长篇(≥500页)
True,False,634,8.43,True,104,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06696_28-10-2022_多想雲_全球發售.pdf,06696_28-10-2022_多想雲_全球發售.pdf,06696,超长篇(≥500页)
True,False,729,22.4,True,107,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06698_15-12-2022_星空華文_全球發售.pdf,06698_15-12-2022_星空華文_全球發售.pdf,06698,超长篇(≥500页)
True,False,644,9.34,True,181,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06922_16-12-2022_康灃生物－Ｂ_全球發售.pdf,06922_16-12-2022_康灃生物－Ｂ_全球發售.pdf,06922,超长篇(≥500页)
True,False,709,19.34,True,137,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06929_13-12-2022_業聚醫療_全球發售.pdf,06929_13-12-2022_業聚醫療_全球發售.pdf,06929,超长篇(≥500页)
True,False,855,11.54,True,128,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06955_19-12-2022_博安生物－Ｂ_全球發售.pdf,06955_19-12-2022_博安生物－Ｂ_全球發售.pdf,06955,超长篇(≥500页)
True,False,858,8.29,True,161,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/06963_30-11-2022_陽光保險_全球發售.pdf,06963_30-11-2022_陽光保險_全球發售.pdf,06963,超长篇(≥500页)
True,False,277,2.27,True,1089,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/07801_09-09-2022_INTERRA ACQ-Z_發售A類股份及上市認股權證.pdf,07801_09-09-2022_INTERRA ACQ-Z_發售A類股份及上市認股權證.pdf,07801,中篇(100-299页)
True,False,355,2.62,True,1151,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/07841_09-08-2022_匯德收購－Ｚ_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,07841_09-08-2022_匯德收購－Ｚ_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,07841,长篇(300-499页)
True,False,708,14.77,True,92,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09638_22-03-2022_法拉帝_全球發售.pdf,09638_22-03-2022_法拉帝_全球發售.pdf,09638,超长篇(≥500页)
True,False,852,63.44,True,145,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09696_30-06-2022_天齊鋰業_全球發售.pdf,09696_30-06-2022_天齊鋰業_全球發售.pdf,09696,超长篇(≥500页)
True,False,718,5.99,True,92,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09857_29-07-2022_檸萌影視_全球發售.pdf,09857_29-07-2022_檸萌影視_全球發售.pdf,09857,超长篇(≥500页)
True,False,740,6.36,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2022/09863_20-09-2022_零跑汽車_全球發售.pdf,09863_20-09-2022_零跑汽車_全球發售.pdf,09863,超长篇(≥500页)
True,False,563,8.31,True,169,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09877_23-09-2022_健世科技－Ｂ_全球發售.pdf,09877_23-09-2022_健世科技－Ｂ_全球發售.pdf,09877,超长篇(≥500页)
True,False,693,7.67,True,154,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09878_31-01-2022_匯通達網絡_全球發售.pdf,09878_31-01-2022_匯通達網絡_全球發售.pdf,09878,超长篇(≥500页)
True,False,619,9.25,True,140,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09886_01-09-2022_叮噹健康_全球發售.pdf,09886_01-09-2022_叮噹健康_全球發售.pdf,09886,超长篇(≥500页)
True,False,675,33.89,True,122,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09896_30-06-2022_名創優品_全球發售.pdf,09896_30-06-2022_名創優品_全球發售.pdf,09896,超长篇(≥500页)
True,False,711,56.72,True,136,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09955_23-06-2022_智雲健康_全球發售.pdf,09955_23-06-2022_智雲健康_全球發售.pdf,09955,超长篇(≥500页)
True,False,523,14.47,True,84,False,,/nfs/users/wuqianqian/IPOI/dataset/2022/09985_05-12-2022_衛龍_全球發售.pdf,09985_05-12-2022_衛龍_全球發售.pdf,09985,超长篇(≥500页)
True,False,759,10.27,True,140,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/00666_08-12-2023_瑞浦蘭鈞_全球發售.pdf,00666_08-12-2023_瑞浦蘭鈞_全球發售.pdf,00666,超长篇(≥500页)
True,False,642,6.75,True,177,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01111_31-10-2023_華視集團控股_全球發售.pdf,01111_31-10-2023_華視集團控股_全球發售.pdf,01111,超长篇(≥500页)
True,False,676,9.34,True,138,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01274_12-12-2023_知行汽車科技_全球發售.pdf,01274_12-12-2023_知行汽車科技_全球發售.pdf,01274,超长篇(≥500页)
True,False,480,6.65,True,114,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01284_30-06-2023_新傳企劃_股份發售.pdf,01284_30-06-2023_新傳企劃_股份發售.pdf,01284,长篇(300-499页)
True,False,608,32.3,True,108,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01405_16-03-2023_達勢股份_全球發售.pdf,01405_16-03-2023_達勢股份_全球發售.pdf,01405,超长篇(≥500页)
True,False,484,19.66,True,161,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01497_30-11-2023_燕之屋_全球發售.pdf,01497_30-11-2023_燕之屋_全球發售.pdf,01497,长篇(300-499页)
True,False,732,11.51,True,204,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01519_16-10-2023_極兔速遞－Ｗ_全球發售.pdf,01519_16-10-2023_極兔速遞－Ｗ_全球發售.pdf,01519,超长篇(≥500页)
True,False,570,11.59,True,156,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01541_24-08-2023_宜明昂科－Ｂ_全球發售.pdf,01541_24-08-2023_宜明昂科－Ｂ_全球發售.pdf,01541,超长篇(≥500页)
True,False,820,6.92,True,156,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/01973_25-09-2023_天圖投資_全球發售.pdf,01973_25-09-2023_天圖投資_全球發售.pdf,01973,超长篇(≥500页)
True,False,592,8.11,True,116,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02105_16-06-2023_來凱醫藥－Ｂ_全球發售.pdf,02105_16-06-2023_來凱醫藥－Ｂ_全球發售.pdf,02105,超长篇(≥500页)
True,False,551,7.27,True,157,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02149_18-12-2023_貝克微_全球發售.pdf,02149_18-12-2023_貝克微_全球發售.pdf,02149,超长篇(≥500页)
True,False,598,7.26,True,146,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02268_07-11-2023_藥明合聯_全球發售.pdf,02268_07-11-2023_藥明合聯_全球發售.pdf,02268,超长篇(≥500页)
True,False,654,3.89,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02271_30-06-2023_眾安智慧生活_全球發售.pdf,02271_30-06-2023_眾安智慧生活_全球發售.pdf,02271,超长篇(≥500页)
True,False,552,3.98,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02405_21-03-2023_力盟科技_全球發售.pdf,02405_21-03-2023_力盟科技_全球發售.pdf,02405,超长篇(≥500页)
True,False,746,8.39,True,189,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02409_14-03-2023_洲際船務_全球發售.pdf,02409_14-03-2023_洲際船務_全球發售.pdf,02409,超长篇(≥500页)
True,False,690,13.24,True,146,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02415_17-04-2023_梅斯健康_全球發售.pdf,02415_17-04-2023_梅斯健康_全球發售.pdf,02415,超长篇(≥500页)
True,False,549,6.59,False,24,True,,/nfs/users/wuqianqian/IPOI/dataset/2023/02416_15-05-2023_易點雲_全球發售.pdf,02416_15-05-2023_易點雲_全球發售.pdf,02416,超长篇(≥500页)
True,False,726,10.96,True,138,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02419_27-11-2023_德康農牧_全球發售.pdf,02419_27-11-2023_德康農牧_全球發售.pdf,02419,超长篇(≥500页)
True,False,746,11.26,True,182,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02429_24-10-2023_友寶在線_全球發售.pdf,02429_24-10-2023_友寶在線_全球發售.pdf,02429,超长篇(≥500页)
True,False,785,34.14,True,145,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02433_20-03-2023_中天湖南集團_全球發售.pdf,02433_20-03-2023_中天湖南集團_全球發售.pdf,02433,超长篇(≥500页)
True,False,690,44.89,True,170,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02439_21-03-2023_中寶新材_全球發售.pdf,02439_21-03-2023_中寶新材_全球發售.pdf,02439,超长篇(≥500页)
True,False,537,4.48,True,122,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02442_25-04-2023_怡俊集團控股_股份發售.pdf,02442_25-04-2023_怡俊集團控股_股份發售.pdf,02442,超长篇(≥500页)
True,False,685,8.13,True,147,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02451_28-09-2023_綠源集團控股_全球發售.pdf,02451_28-09-2023_綠源集團控股_全球發售.pdf,02451,超长篇(≥500页)
True,False,528,11.75,True,186,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02453_29-12-2023_美中嘉和_全球發售.pdf,02453_29-12-2023_美中嘉和_全球發售.pdf,02453,超长篇(≥500页)
True,False,682,9.04,True,79,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02473_30-10-2023_喜相逢集團_全球發售.pdf,02473_30-10-2023_喜相逢集團_全球發售.pdf,02473,超长篇(≥500页)
True,False,598,5.72,True,124,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02477_28-12-2023_經緯天地_股份發售.pdf,02477_28-12-2023_經緯天地_股份發售.pdf,02477,超长篇(≥500页)
True,False,614,8.18,True,128,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02480_25-04-2023_綠竹生物－Ｂ_全球發售.pdf,02480_25-04-2023_綠竹生物－Ｂ_全球發售.pdf,02480,超长篇(≥500页)
True,False,824,6.46,True,131,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02481_28-06-2023_慧居科技_全球發售.pdf,02481_28-06-2023_慧居科技_全球發售.pdf,02481,超长篇(≥500页)
True,False,709,9.95,True,121,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02482_27-02-2023_維天運通_全球發售.pdf,02482_27-02-2023_維天運通_全球發售.pdf,02482,超长篇(≥500页)
True,False,465,7.1,True,113,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02483_27-11-2023_Ｋ ＣＡＳＨ集團_全球發售.pdf,02483_27-11-2023_Ｋ ＣＡＳＨ集團_全球發售.pdf,02483,长篇(300-499页)
True,False,611,9.74,True,158,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02486_28-04-2023_普樂師集團控股_全球發售.pdf,02486_28-04-2023_普樂師集團控股_全球發售.pdf,02486,超长篇(≥500页)
True,False,643,32.8,True,169,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02487_31-05-2023_科笛－Ｂ_全球發售.pdf,02487_31-05-2023_科笛－Ｂ_全球發售.pdf,02487,超长篇(≥500页)
True,False,866,35.24,True,109,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02489_14-12-2023_集海資源_全球發售.pdf,02489_14-12-2023_集海資源_全球發售.pdf,02489,超长篇(≥500页)
True,False,643,11.85,True,114,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02490_13-09-2023_樂艙物流_全球發售.pdf,02490_13-09-2023_樂艙物流_全球發售.pdf,02490,超长篇(≥500页)
True,False,802,20.27,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2023/02496_13-09-2023_友芝友生物－Ｂ_全球發售.pdf,02496_13-09-2023_友芝友生物－Ｂ_全球發售.pdf,02496,超长篇(≥500页)
True,False,575,8.79,True,166,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02498_27-12-2023_速騰聚創_全球發售.pdf,02498_27-12-2023_速騰聚創_全球發售.pdf,02498,超长篇(≥500页)
True,False,589,6.89,True,129,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02499_31-10-2023_佛朗斯股份_全球發售.pdf,02499_31-10-2023_佛朗斯股份_全球發售.pdf,02499,超长篇(≥500页)
True,False,662,36.77,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2023/02501_28-09-2023_邁越科技_全球發售.pdf,02501_28-09-2023_邁越科技_全球發售.pdf,02501,超长篇(≥500页)
True,False,661,9.06,True,197,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02502_12-12-2023_金源氫化_全球發售.pdf,02502_12-12-2023_金源氫化_全球發售.pdf,02502,超长篇(≥500页)
True,False,522,3.8,True,119,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02503_28-12-2023_中深建業_股份發售.pdf,02503_28-12-2023_中深建業_股份發售.pdf,02503,超长篇(≥500页)
True,False,636,9.12,True,91,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02511_14-12-2023_君聖泰醫藥－Ｂ_全球發售.pdf,02511_14-12-2023_君聖泰醫藥－Ｂ_全球發售.pdf,02511,超长篇(≥500页)
True,False,646,22.58,False,0,True,,/nfs/users/wuqianqian/IPOI/dataset/2023/02516_12-12-2023_泛遠國際_股份發售.pdf,02516_12-12-2023_泛遠國際_股份發售.pdf,02516,超长篇(≥500页)
True,False,567,16.34,True,162,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02517_20-10-2023_鍋圈_全球發售.pdf,02517_20-10-2023_鍋圈_全球發售.pdf,02517,超长篇(≥500页)
True,False,908,6.97,True,99,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02520_10-11-2023_山西安裝_全球發售.pdf,02520_10-11-2023_山西安裝_全球發售.pdf,02520,超长篇(≥500页)
True,False,568,7.53,True,152,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/02521_27-11-2023_升輝清潔_股份發售.pdf,02521_27-11-2023_升輝清潔_股份發售.pdf,02521,超长篇(≥500页)
True,False,536,41.63,True,87,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/03650_30-06-2023_KEEP_全球發售.pdf,03650_30-06-2023_KEEP_全球發售.pdf,03650,超长篇(≥500页)
True,False,624,9.67,True,192,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/06682_18-09-2023_第四範式_全球發售.pdf,06682_18-09-2023_第四範式_全球發售.pdf,06682,超长篇(≥500页)
True,False,772,10.53,True,80,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/06683_30-06-2023_巨星傳奇_全球發售.pdf,06683_30-06-2023_巨星傳奇_全球發售.pdf,06683,超长篇(≥500页)
True,False,555,17.26,True,163,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/06911_14-12-2023_瀾滄古茶_全球發售.pdf,06911_14-12-2023_瀾滄古茶_全球發售.pdf,06911,超长篇(≥500页)
True,False,516,9.37,True,122,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/06959_29-12-2023_長久股份_全球發售.pdf,06959_29-12-2023_長久股份_全球發售.pdf,06959,超长篇(≥500页)
True,False,506,49.4,True,61,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/06979_17-04-2023_珍酒李渡_全球發售.pdf,06979_17-04-2023_珍酒李渡_全球發售.pdf,06979,超长篇(≥500页)
True,False,769,13.74,True,182,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/06990_29-06-2023_科倫博泰生物－Ｂ_全球發售.pdf,06990_29-06-2023_科倫博泰生物－Ｂ_全球發售.pdf,06990,超长篇(≥500页)
True,False,632,8.44,False,15,True,,/nfs/users/wuqianqian/IPOI/dataset/2023/09636_28-02-2023_九方財富_全球發售.pdf,09636_28-02-2023_九方財富_全球發售.pdf,09636,超长篇(≥500页)
True,False,770,8.66,True,178,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09663_27-11-2023_國鴻氫能_全球發售.pdf,09663_27-11-2023_國鴻氫能_全球發售.pdf,09663,超长篇(≥500页)
True,False,585,48.75,True,141,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09669_30-03-2023_北森控股_全球發售.pdf,09669_30-03-2023_北森控股_全球發售.pdf,09669,超长篇(≥500页)
True,False,597,10.44,True,112,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09676_28-09-2023_十月稻田_全球發售.pdf,09676_28-09-2023_十月稻田_全球發售.pdf,09676,超长篇(≥500页)
True,False,697,7.16,True,150,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09686_18-09-2023_東軟熙康_全球發售.pdf,09686_18-09-2023_東軟熙康_全球發售.pdf,09686,超长篇(≥500页)
True,False,768,58.21,True,154,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09690_14-09-2023_途虎－Ｗ_全球發售.pdf,09690_14-09-2023_途虎－Ｗ_全球發售.pdf,09690,超长篇(≥500页)
True,False,501,8.52,True,143,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09860_19-06-2023_艾迪康控股_全球發售.pdf,09860_19-06-2023_艾迪康控股_全球發售.pdf,09860,超长篇(≥500页)
True,False,776,29.76,True,144,False,,/nfs/users/wuqianqian/IPOI/dataset/2023/09880_19-12-2023_優必選_全球發售.pdf,09880_19-12-2023_優必選_全球發售.pdf,09880,超长篇(≥500页)
