stock_code,windcode,windcode_rule,company_name,company_display,list_date,list_year,pdf_filename,pdf_path,folder_year,filename_parsed,share_matched,list_price,listboard,delisted,is_unprofitable_proxy,eod_matched,first_trade_date,day0_open,day0_close,day1_return,day0_break_issue,day5_close,day5_return,day20_close,day20_return,day60_close,day60_return,performance_class,business_scope,industry_coarse,openable,encrypted,page_count,file_size_mb,has_text_layer,text_chars_page1,likely_scanned,error,page_length_class,company_name_raw,pdf_path_relative
02361,2361.HK,strip_zero,中康控股,中康控股,2022-06-28,2022,02361_28-06-2022_中康控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02361_28-06-2022_中康控股_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-12,4.74,5.36,0.1308016877637131,False,6.0,0.2658227848101265,5.44,0.1476793248945148,3.5,-0.2616033755274262,平稳,,未知,True,False,627,7.19,True,91,False,,超长篇(≥500页),中康控股,dataset/2022/02361_28-06-2022_中康控股_全球發售.pdf
02367,2367.HK,strip_zero,巨子生物,巨子生物,2022-10-25,2022,02367_25-10-2022_巨子生物_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02367_25-10-2022_巨子生物_全球發售.pdf,2022,True,False,,,False,True,True,2022-11-04,26.0,26.7,0.026923076923076897,False,33.4,0.2846153846153845,27.7,0.06538461538461536,44.5,0.7115384615384616,平稳,"设计,开发和生产以重组胶原蛋白为关键生物活性成分的专业皮肤护理产品,也开发和生产基于稀有人参皂苷技术的功能性食品,自主开发和生产多种类型的重组胶原蛋白和稀有人参皂苷.",生物科技/医药,True,False,605,9.88,False,0,True,,超长篇(≥500页),巨子生物,dataset/2022/02367_25-10-2022_巨子生物_全球發售.pdf
02370,2370.HK,strip_zero,力高健康生活,力高健康生活,2022-03-22,2022,02370_22-03-2022_力高健康生活_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02370_22-03-2022_力高健康生活_全球發售.pdf,2022,True,False,,,False,False,True,2022-03-31,4.55,5.18,0.13846153846153844,False,8.25,0.8131868131868133,8.35,0.8351648351648352,11.0,1.4175824175824177,暴涨,"公司为江西省领先的全国知名综合物业管理服务供应商,服务网络涵盖长江三角洲,大湾区,环渤海区及华中地区等具有策略意义的核心区域.",地产/建筑,True,False,610,8.08,False,0,True,,超长篇(≥500页),力高健康生活,dataset/2022/02370_22-03-2022_力高健康生活_全球發售.pdf
02372,2372.HK,strip_zero,偉立控股,偉立控股,2022-06-17,2022,02372_17-06-2022_偉立控股_股份發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02372_17-06-2022_偉立控股_股份發售.pdf,2022,True,False,,,False,False,True,2022-06-30,0.7,0.63,-0.09999999999999994,True,0.66,-0.05714285714285704,0.45,-0.3571428571428571,0.415,-0.4071428571428571,破发/走弱,,未知,True,False,466,25.83,True,86,False,,长篇(300-499页),偉立控股,dataset/2022/02372_17-06-2022_偉立控股_股份發售.pdf
02373,2373.HK,strip_zero,美麗田園醫療健康,美麗田園醫療健康,2022-12-30,2022,02373_30-12-2022_美麗田園醫療健康_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02373_30-12-2022_美麗田園醫療健康_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-16,30.5,29.65,-0.02786885245901644,True,30.2,-0.009836065573770515,29.1,-0.04590163934426225,29.65,-0.02786885245901644,平稳,,未知,True,False,697,10.11,True,160,False,,超长篇(≥500页),美麗田園醫療健康,dataset/2022/02373_30-12-2022_美麗田園醫療健康_全球發售.pdf
02376,2376.HK,strip_zero,魯商服務,魯商服務,2022-06-27,2022,02376_27-06-2022_魯商服務_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02376_27-06-2022_魯商服務_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-08,5.01,4.43,-0.11576846307385233,True,3.6,-0.2814371257485029,2.56,-0.4890219560878243,2.42,-0.5169660678642715,暴跌,,未知,True,False,583,5.58,True,135,False,,超长篇(≥500页),魯商服務,dataset/2022/02376_27-06-2022_魯商服務_全球發售.pdf
02385,2385.HK,strip_zero,讀書郎,讀書郎,2022-06-29,2022,02385_29-06-2022_讀書郎_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02385_29-06-2022_讀書郎_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-12,5.4,7.2,0.3333333333333333,False,7.37,0.3648148148148148,7.01,0.298148148148148,6.85,0.2685185185185184,暴涨,,未知,True,False,663,5.88,True,123,False,,超长篇(≥500页),讀書郎,dataset/2022/02385_29-06-2022_讀書郎_全球發售.pdf
02390,2390.HK,strip_zero,知乎－Ｗ,知乎－Ｗ,2022-04-11,2022,02390_11-04-2022_知乎－Ｗ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02390_11-04-2022_知乎－Ｗ_全球發售.pdf,2022,True,False,,,False,False,True,2022-04-22,24.95,24.5,-0.01803607214428855,True,27.0,0.08216432865731466,22.7,-0.09018036072144288,22.6,-0.09418837675350693,平稳,,未知,True,False,587,39.55,True,94,False,,超长篇(≥500页),知乎－Ｗ,dataset/2022/02390_11-04-2022_知乎－Ｗ_全球發售.pdf
02391,2391.HK,strip_zero,塗鴉智能－Ｗ,塗鴉智能－Ｗ,2022-06-22,2022,02391_22-06-2022_塗鴉智能－Ｗ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02391_22-06-2022_塗鴉智能－Ｗ_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-05,19.56,19.3,-0.013292433537832209,True,18.9,-0.033742331288343565,13.06,-0.3323108384458077,7.81,-0.6007157464212679,平稳,,未知,True,False,721,6.68,True,87,False,,超长篇(≥500页),塗鴉智能－Ｗ,dataset/2022/02391_22-06-2022_塗鴉智能－Ｗ_全球發售.pdf
02392,2392.HK,strip_zero,玄武雲,玄武雲,2022-06-24,2022,02392_24-06-2022_玄武雲_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02392_24-06-2022_玄武雲_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-08,6.24,6.28,0.006410256410256415,False,5.8,-0.07051282051282058,6.41,0.02724358974358973,5.28,-0.15384615384615385,破发/走弱,,未知,True,False,608,7.93,True,101,False,,超长篇(≥500页),玄武雲,dataset/2022/02392_24-06-2022_玄武雲_全球發售.pdf
02402,2402.HK,strip_zero,億華通,億華通,2022-12-29,2022,02402_29-12-2022_億華通_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02402_29-12-2022_億華通_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-12,60.0,60.0,0.0,False,60.0,0.0,63.65,0.06083333333333332,60.2,0.003333333333333381,平稳,,未知,True,False,719,9.59,False,0,True,,超长篇(≥500页),億華通,dataset/2022/02402_29-12-2022_億華通_全球發售.pdf
02407,2407.HK,strip_zero,高視醫療,高視醫療,2022-11-30,2022,02407_30-11-2022_高視醫療_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02407_30-11-2022_高視醫療_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-12,51.2,51.4,0.003906249999999917,False,51.4,0.003906249999999917,49.2,-0.0390625,52.65,0.02832031249999992,平稳,,未知,True,False,686,6.82,True,89,False,,超长篇(≥500页),高視醫療,dataset/2022/02407_30-11-2022_高視醫療_全球發售.pdf
02411,2411.HK,strip_zero,百果園集團,百果園集團,2022-12-29,2022,02411_29-12-2022_百果園集團_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02411_29-12-2022_百果園集團_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-16,6.52,6.0,-0.07975460122699381,True,5.66,-0.13190184049079748,5.6,-0.1411042944785276,5.93,-0.09049079754601223,破发/走弱,,未知,True,False,850,40.12,True,172,False,,超长篇(≥500页),百果園集團,dataset/2022/02411_29-12-2022_百果園集團_全球發售.pdf
02418,2418.HK,strip_zero,德銀天下,德銀天下,2022-06-30,2022,02418_30-06-2022_德銀天下_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02418_30-06-2022_德銀天下_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-15,1.75,1.8,0.0285714285714286,False,1.64,-0.06285714285714293,1.3,-0.2571428571428571,1.03,-0.4114285714285714,破发/走弱,,未知,True,False,739,12.98,True,70,False,,超长篇(≥500页),德銀天下,dataset/2022/02418_30-06-2022_德銀天下_全球發售.pdf
02420,2420.HK,strip_zero,子不語,子不語,2022-10-31,2022,02420_31-10-2022_子不語_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02420_31-10-2022_子不語_全球發售.pdf,2022,True,False,,,False,False,True,2022-11-11,8.36,8.29,-0.00837320574162683,True,6.57,-0.2141148325358851,6.19,-0.2595693779904305,5.8,-0.3062200956937799,暴跌,,未知,True,False,648,10.81,True,120,False,,超长篇(≥500页),子不語,dataset/2022/02420_31-10-2022_子不語_全球發售.pdf
02422,2422.HK,strip_zero,潤歌互動,潤歌互動,2022-09-30,2022,02422_30-09-2022_潤歌互動_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02422_30-09-2022_潤歌互動_全球發售.pdf,2022,True,False,,,False,False,True,2022-10-17,1.3,1.35,0.038461538461538484,False,2.04,0.5692307692307692,2.69,1.0692307692307692,2.4,0.8461538461538459,暴涨,,未知,True,False,686,6.98,True,103,False,,超长篇(≥500页),潤歌互動,dataset/2022/02422_30-09-2022_潤歌互動_全球發售.pdf
02425,2425.HK,strip_zero,澳亞集團,澳亞集團,2022-12-16,2022,02425_16-12-2022_澳亞集團_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02425_16-12-2022_澳亞集團_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-30,6.1,6.37,0.044262295081967294,False,6.03,-0.011475409836065476,4.99,-0.18196721311475408,3.38,-0.4459016393442623,平稳,,未知,True,False,673,9.52,False,0,True,,超长篇(≥500页),澳亞集團,dataset/2022/02425_16-12-2022_澳亞集團_全球發售.pdf
02427,2427.HK,strip_zero,GUANZE MEDICAL,GUANZE MEDICAL,2022-12-15,2022,02427_15-12-2022_GUANZE MEDICAL_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02427_15-12-2022_GUANZE MEDICAL_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-29,1.2,1.75,0.4583333333333334,False,2.02,0.6833333333333335,1.59,0.3250000000000001,4.14,2.45,暴涨,主要从事提供医用影像胶片产品及医学影像云服务.,其他,True,False,526,12.18,False,0,True,,超长篇(≥500页),GUANZE MEDICAL,dataset/2022/02427_15-12-2022_GUANZE MEDICAL_全球發售.pdf
02436,2436.HK,strip_zero,凌雄科技,凌雄科技,2022-11-14,2022,02436_14-11-2022_凌雄科技_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02436_14-11-2022_凌雄科技_全球發售.pdf,2022,True,False,,,False,False,True,2022-11-24,7.9,7.8,-0.012658227848101332,True,8.99,0.13797468354430378,10.88,0.3772151898734177,13.14,0.6632911392405063,平稳,DaaS(设备即服务)供应商及中国首家打造数字化.,其他,True,False,618,5.42,True,111,False,,超长篇(≥500页),凌雄科技,dataset/2022/02436_14-11-2022_凌雄科技_全球發售.pdf
02440,2440.HK,strip_zero,濠暻科技,濠暻科技,2022-11-30,2022,02440_30-11-2022_濠暻科技_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02440_30-11-2022_濠暻科技_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-12,2.22,2.0,-0.09909909909909917,True,1.59,-0.2837837837837838,1.44,-0.3513513513513514,1.48,-0.3333333333333334,暴跌,,未知,True,False,615,10.45,True,175,False,,超长篇(≥500页),濠暻科技,dataset/2022/02440_30-11-2022_濠暻科技_全球發售.pdf
02450,2450.HK,strip_zero,淮北綠金股份,淮北綠金股份,2022-12-30,2022,02450_30-12-2022_淮北綠金股份_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02450_30-12-2022_淮北綠金股份_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-20,1.21,1.06,-0.12396694214876025,True,1.0,-0.17355371900826444,0.84,-0.3057851239669421,0.69,-0.4297520661157025,破发/走弱,,未知,True,False,871,9.67,True,139,False,,超长篇(≥500页),淮北綠金股份,dataset/2022/02450_30-12-2022_淮北綠金股份_全球發售.pdf
02455,2455.HK,strip_zero,潤華服務,潤華服務,2022-12-30,2022,02455_30-12-2022_潤華服務_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02455_30-12-2022_潤華服務_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-17,1.38,1.26,-0.08695652173913036,True,1.3,-0.05797101449275353,1.26,-0.08695652173913036,1.39,0.007246376811594209,破发/走弱,,未知,True,False,624,8.22,True,130,False,,超长篇(≥500页),潤華服務,dataset/2022/02455_30-12-2022_潤華服務_全球發售.pdf
02457,2457.HK,strip_zero,步陽國際,步陽國際,2022-11-29,2022,02457_29-11-2022_步陽國際_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02457_29-11-2022_步陽國際_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-15,0.355,0.3,-0.15492957746478872,True,0.375,0.05633802816901413,0.41,0.15492957746478872,0.355,0.0,平稳,,未知,True,False,514,47.51,True,71,False,,超长篇(≥500页),步陽國際,dataset/2022/02457_29-11-2022_步陽國際_全球發售.pdf
02458,2458.HK,strip_zero,望塵科技控股,望塵科技控股,2022-12-30,2022,02458_30-12-2022_望塵科技控股_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02458_30-12-2022_望塵科技控股_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-16,5.0,5.75,0.15,False,5.14,0.02799999999999993,6.83,0.366,5.1,0.019999999999999928,平稳,,未知,True,False,665,8.35,True,100,False,,超长篇(≥500页),望塵科技控股,dataset/2022/02458_30-12-2022_望塵科技控股_全球發售.pdf
02459,2459.HK,strip_zero,昇能集團,昇能集團,2022-12-30,2022,02459_30-12-2022_昇能集團_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02459_30-12-2022_昇能集團_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-17,1.68,1.78,0.059523809523809576,False,1.65,-0.017857142857142873,2.39,0.4226190476190477,1.9,0.13095238095238093,平稳,,未知,True,False,697,16.6,True,118,False,,超长篇(≥500页),昇能集團,dataset/2022/02459_30-12-2022_昇能集團_全球發售.pdf
02469,2469.HK,strip_zero,粉筆,粉筆,2022-12-23,2022,02469_23-12-2022_粉筆_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02469_23-12-2022_粉筆_全球發售.pdf,2022,True,False,,,False,False,True,2023-01-09,10.5,11.1,0.05714285714285711,False,10.4,-0.00952380952380949,11.98,0.140952380952381,11.5,0.09523809523809523,平稳,,未知,True,False,506,9.18,False,0,True,,超长篇(≥500页),粉筆,dataset/2022/02469_23-12-2022_粉筆_全球發售.pdf
02602,2602.HK,strip_zero,萬物雲,萬物雲,2022-09-19,2022,02602_19-09-2022_萬物雲_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/02602_19-09-2022_萬物雲_全球發售.pdf,2022,True,False,,,False,False,True,2022-09-29,45.6,46.0,0.008771929824561372,False,43.6,-0.04385964912280702,32.7,-0.2828947368421052,48.9,0.07236842105263151,平稳,,未知,True,False,829,9.86,True,139,False,,超长篇(≥500页),萬物雲,dataset/2022/02602_19-09-2022_萬物雲_全球發售.pdf
03611,3611.HK,strip_zero,花房集團,花房集團,2022-11-30,2022,03611_30-11-2022_花房集團_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/03611_30-11-2022_花房集團_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-12,3.29,3.15,-0.042553191489361736,True,2.55,-0.2249240121580548,2.42,-0.2644376899696049,1.91,-0.4194528875379939,暴跌,,未知,True,False,672,7.62,True,151,False,,超长篇(≥500页),花房集團,dataset/2022/03611_30-11-2022_花房集團_全球發售.pdf
03660,3660.HK,strip_zero,３６０數科－Ｓ,３６０數科－Ｓ,2022-11-18,2022,03660_18-11-2022_３６０數科－Ｓ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/03660_18-11-2022_３６０數科－Ｓ_全球發售.pdf,2022,True,False,,,False,False,True,2022-11-29,50.6,51.75,0.0227272727272727,False,66.95,0.3231225296442688,76.4,0.5098814229249012,85.75,0.6946640316205533,暴涨,,未知,True,False,667,27.49,True,112,False,,超长篇(≥500页),３６０數科－Ｓ,dataset/2022/03660_18-11-2022_３６０數科－Ｓ_全球發售.pdf
03931,3931.HK,strip_zero,中創新航,中創新航,2022-09-23,2022,03931_23-09-2022_中創新航_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/03931_23-09-2022_中創新航_全球發售.pdf,2022,True,False,,,False,False,True,2022-10-06,38.0,38.0,0.0,False,37.0,-0.02631578947368421,20.55,-0.4592105263157895,20.0,-0.4736842105263158,平稳,,未知,True,False,893,6.81,True,101,False,,超长篇(≥500页),中創新航,dataset/2022/03931_23-09-2022_中創新航_全球發售.pdf
04801,4801.HK,,INTERRA ACQ Z25,INTERRA ACQ Z25,2022-09-09,2022,04801_09-09-2022_INTERRA ACQ Z25_發售A類股份及上市認股權證.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/04801_09-09-2022_INTERRA ACQ Z25_發售A類股份及上市認股權證.pdf,2022,True,False,,,False,False,False,,,,,,,,,,,,无行情,,未知,True,False,277,2.27,True,1089,False,,中篇(100-299页),INTERRA ACQ Z25,dataset/2022/04801_09-09-2022_INTERRA ACQ Z25_發售A類股份及上市認股權證.pdf
04841,4841.HK,,匯德收購Ｚ２５,匯德收購Ｚ２５,2022-08-09,2022,04841_09-08-2022_匯德收購Ｚ２５_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/04841_09-08-2022_匯德收購Ｚ２５_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf,2022,True,False,,,False,False,False,,,,,,,,,,,,无行情,,未知,True,False,355,2.62,True,1151,False,,长篇(300-499页),匯德收購Ｚ２５,dataset/2022/04841_09-08-2022_匯德收購Ｚ２５_透過特殊目的收購公司發售於香港聯合交易所有限公司主板上市.pdf
06610,6610.HK,strip_zero,飛天雲動,飛天雲動,2022-09-29,2022,06610_29-09-2022_飛天雲動_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06610_29-09-2022_飛天雲動_全球發售.pdf,2022,True,False,,,False,False,True,2022-10-18,2.21,2.12,-0.040723981900452434,True,2.29,0.036199095022624465,2.79,0.2624434389140272,4.04,0.828054298642534,平稳,,未知,True,False,772,14.38,False,0,True,,超长篇(≥500页),飛天雲動,dataset/2022/06610_29-09-2022_飛天雲動_全球發售.pdf
06639,6639.HK,strip_zero,瑞爾集團,瑞爾集團,2022-03-09,2022,06639_09-03-2022_瑞爾集團_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06639_09-03-2022_瑞爾集團_全球發售.pdf,2022,True,False,,,False,False,True,2022-03-22,14.6,13.8,-0.05479452054794513,True,14.4,-0.013698630136986256,11.54,-0.20958904109589044,11.9,-0.18493150684931506,平稳,,未知,True,False,657,7.94,True,162,False,,超长篇(≥500页),瑞爾集團,dataset/2022/06639_09-03-2022_瑞爾集團_全球發售.pdf
06660,6660.HK,strip_zero,艾美疫苗,艾美疫苗,2022-09-23,2022,06660_23-09-2022_艾美疫苗_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06660_23-09-2022_艾美疫苗_全球發售.pdf,2022,True,False,,,False,False,True,2022-10-06,15.0,16.66,0.11066666666666668,False,16.76,0.11733333333333346,27.4,0.8266666666666665,23.6,0.5733333333333335,平稳,"按2021年批签发量(不包括新冠疫苗)计,公司是中国第二大疫苗公司,所占市场份额为7.4%,仅次于国有企业中国医药集团中国生物技术股份有限公司(中国最大的疫苗市场参与者,占35.5%的市场份额).",生物科技/医药,True,False,614,7.21,False,0,True,,超长篇(≥500页),艾美疫苗,dataset/2022/06660_23-09-2022_艾美疫苗_全球發售.pdf
06661,6661.HK,strip_zero,湖州燃氣,湖州燃氣,2022-06-29,2022,06661_29-06-2022_湖州燃氣_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06661_29-06-2022_湖州燃氣_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-13,5.98,5.6,-0.06354515050167238,True,6.0,0.003344481605351099,5.95,-0.005016722408026797,5.56,-0.07023411371237473,平稳,,未知,True,False,620,4.5,True,75,False,,超长篇(≥500页),湖州燃氣,dataset/2022/06661_29-06-2022_湖州燃氣_全球發售.pdf
06667,6667.HK,strip_zero,美因基因,美因基因,2022-06-10,2022,06667_10-06-2022_美因基因_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06667_10-06-2022_美因基因_全球發售.pdf,2022,True,False,,,False,False,True,2022-06-22,19.48,18.0,-0.07597535934291583,True,17.8,-0.08624229979466118,17.76,-0.0882956878850102,13.3,-0.3172484599589322,破发/走弱,公司是中国领先的基因检测平台公司，专注于消费级基因检测及癌症筛查服务。,消费/零售,True,False,692,18.05,False,0,True,,超长篇(≥500页),美因基因,dataset/2022/06667_10-06-2022_美因基因_全球發售.pdf
06678,6678.HK,,百德醫療,百德醫療,2022-09-22,2022,06678_22-09-2022_百德醫療_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06678_22-09-2022_百德醫療_全球發售.pdf,2022,True,False,,,False,False,False,,,,,,,,,,,,无行情,,未知,True,False,635,5.92,True,178,False,,超长篇(≥500页),百德醫療,dataset/2022/06678_22-09-2022_百德醫療_全球發售.pdf
06686,6686.HK,strip_zero,諾亞控股－Ｓ,諾亞控股－Ｓ,2022-06-29,2022,06686_29-06-2022_諾亞控股－Ｓ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06686_29-06-2022_諾亞控股－Ｓ_全球發售.pdf,2022,True,False,,,False,False,True,2022-07-13,285.0,279.0,-0.021052631578947368,True,274.0,-0.03859649122807018,241.0,-0.1543859649122807,216.8,-0.23929824561403504,平稳,,未知,True,False,509,4.52,True,239,False,,超长篇(≥500页),諾亞控股－Ｓ,dataset/2022/06686_29-06-2022_諾亞控股－Ｓ_全球發售.pdf
06689,6689.HK,strip_zero,洪九果品,洪九果品,2022-08-24,2022,06689_24-08-2022_洪九果品_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06689_24-08-2022_洪九果品_全球發售.pdf,2022,True,False,,,False,False,True,2022-09-05,40.0,40.0,0.0,False,40.0,0.0,35.85,-0.10374999999999997,70.0,0.75,平稳,"公司是中国高速增长的多品牌鲜果集团,拥有「端到端」的供应链.",其他,True,False,679,9.71,True,169,False,,超长篇(≥500页),洪九果品,dataset/2022/06689_24-08-2022_洪九果品_全球發售.pdf
06696,6696.HK,strip_zero,多想雲,多想雲,2022-10-28,2022,06696_28-10-2022_多想雲_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06696_28-10-2022_多想雲_全球發售.pdf,2022,True,False,,,False,False,True,2022-11-09,2.91,2.0,-0.3127147766323025,True,1.65,-0.4329896907216496,0.74,-0.7457044673539518,0.63,-0.7835051546391752,暴跌,,未知,True,False,634,8.43,True,104,False,,超长篇(≥500页),多想雲,dataset/2022/06696_28-10-2022_多想雲_全球發售.pdf
06698,6698.HK,strip_zero,星空華文,星空華文,2022-12-15,2022,06698_15-12-2022_星空華文_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06698_15-12-2022_星空華文_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-29,32.55,45.2,0.3886328725038404,False,46.8,0.43778801843317977,79.25,1.4347158218125962,108.5,2.333333333333333,暴涨,,未知,True,False,729,22.4,True,107,False,,超长篇(≥500页),星空華文,dataset/2022/06698_15-12-2022_星空華文_全球發售.pdf
06922,6922.HK,strip_zero,康灃生物－Ｂ,康灃生物－Ｂ,2022-12-16,2022,06922_16-12-2022_康灃生物－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06922_16-12-2022_康灃生物－Ｂ_全球發售.pdf,2022,True,False,,,False,True,True,2022-12-30,18.5,17.66,-0.0454054054054054,True,17.04,-0.07891891891891896,15.3,-0.17297297297297293,19.02,0.028108108108108085,破发/走弱,,未知,True,False,644,9.34,True,181,False,,超长篇(≥500页),康灃生物－Ｂ,dataset/2022/06922_16-12-2022_康灃生物－Ｂ_全球發售.pdf
06929,6929.HK,strip_zero,業聚醫療,業聚醫療,2022-12-13,2022,06929_13-12-2022_業聚醫療_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06929_13-12-2022_業聚醫療_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-23,8.8,9.15,0.03977272727272723,False,8.35,-0.05113636363636375,8.42,-0.043181818181818266,12.74,0.44772727272727264,破发/走弱,,未知,True,False,709,19.34,True,137,False,,超长篇(≥500页),業聚醫療,dataset/2022/06929_13-12-2022_業聚醫療_全球發售.pdf
06955,6955.HK,strip_zero,博安生物－Ｂ,博安生物－Ｂ,2022-12-19,2022,06955_19-12-2022_博安生物－Ｂ_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06955_19-12-2022_博安生物－Ｂ_全球發售.pdf,2022,True,False,,,False,True,True,2022-12-30,19.9,19.8,-0.005025125628140597,True,16.4,-0.17587939698492466,15.0,-0.2462311557788945,19.84,-0.003015075376884359,破发/走弱,公司主要从事生物制品的研发、生产与商业化，聚焦抗体、融合蛋白、ADC、重组蛋白、疫苗、基因及细胞疗法等领域，致力于在中国及全球市场提供高性价比的生物类似药和创新生物药。,生物科技/医药,True,False,855,11.54,True,128,False,,超长篇(≥500页),博安生物－Ｂ,dataset/2022/06955_19-12-2022_博安生物－Ｂ_全球發售.pdf
06963,6963.HK,strip_zero,陽光保險,陽光保險,2022-11-30,2022,06963_30-11-2022_陽光保險_全球發售.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/06963_30-11-2022_陽光保險_全球發售.pdf,2022,True,False,,,False,False,True,2022-12-09,5.83,5.83,0.0,False,4.24,-0.2727272727272727,5.09,-0.12692967409948547,4.4,-0.2452830188679245,暴跌,,未知,True,False,858,8.29,True,161,False,,超长篇(≥500页),陽光保險,dataset/2022/06963_30-11-2022_陽光保險_全球發售.pdf
07801,7801.HK,strip_zero,INTERRA ACQ-Z,INTERRA ACQ-Z,2022-09-09,2022,07801_09-09-2022_INTERRA ACQ-Z_發售A類股份及上市認股權證.pdf,/nfs/users/wuqianqian/IPOI/dataset/2022/07801_09-09-2022_INTERRA ACQ-Z_發售A類股份及上市認股權證.pdf,2022,True,False,,,False,False,True,2022-09-16,9.78,10.0,0.02249488752556244,False,10.0,0.02249488752556244,10.0,0.02249488752556244,10.0,0.02249488752556244,平稳,公司为一家新注册成立的特殊目的收购公司，于二零二二年一月十一日注册成立为开曼群岛获豁免有限公司，旨在进行特殊目的收购公司的并购交易。,其他,True,False,277,2.27,True,1089,False,,中篇(100-299页),INTERRA ACQ-Z,dataset/2022/07801_09-09-2022_INTERRA ACQ-Z_發售A類股份及上市認股權證.pdf
