date,open,high,low,close,volume,source
2025-12-11,2103.1,2116.92,2075.52,2080.90991,232419187,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-12,2088.92,2093.74,2072.73,2087.42993,297466508,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-15,2075.25,2095.45,2055.98,2082.96997,458241795,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-16,2074.36,2081.46,2033.83,2047.84998,384624590,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-17,2038.48,2068.41,2024.59,2067.65991,344764183,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-18,2067.75,2099.11,2067.3,2093.92993,498044343,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-19,2097.61,2097.61,2069.44,2081.88989,315718053,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-22,2086.63,2099.45,2065.24,2098.40991,276678730,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-23,2110.48,2123.21,2094.39,2099.16992,221302258,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-24,2099.38,2112.78,2090.22,2101.46997,123050991,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-29,2100.35,2139.58,2091.66,2111.62012,374438135,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-30,2112.42,2182.67,2112.42,2162.58008,554959509,akshare.stock_hk_index_daily_sina(HSMOGI)
2025-12-31,2165.48,2179.17,2150.76,2154.57007,198533399,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-02,2157.71,2187.08,2153.69,2187.08008,151459213,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-05,2162.91,2164.13,2117.67,2135.48,728313410,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-06,2143.83,2172.3,2118.06,2163.73999,553159514,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-07,2149.68,2162.3,2108.52,2131.65991,722413442,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-08,2125.67,2133.91,2110.01,2128.20996,431473688,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-09,2158.82,2183.34,2138.69,2154.17993,653118768,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-12,2171.09,2171.09,2121.14,2127.5,365802933,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-13,2140.88,2182.27,2137.16,2169.67993,340471086,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-14,2184.27,2213.4,2183.05,2194.45996,609275629,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-15,2187.32,2230.03,2187.32,2209.38989,473598628,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-16,2210.71,2217.52,2170.62,2183.02002,329832879,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-19,2168.49,2209.64,2159.12,2203.04004,434298176,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-20,2196.5,2209.18,2179.06,2188.86011,285994457,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-21,2187.66,2239.33,2187.66,2234.42993,461293893,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-22,2242.98,2309.97,2242.98,2294.23999,738922710,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-23,2290.71,2304.12,2251.38,2267.84009,359791470,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-26,2286.12,2361.31,2286.12,2342.17993,592022459,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-27,2343.63,2360.2,2326.67,2357.54004,410937374,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-28,2376.18,2479.95,2376.18,2458.5,965168482,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-29,2464.51,2507.99,2447.8,2474.06006,747276428,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-01-30,2492.62,2512.71,2399.17,2431.46997,640888625,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-02,2395.51,2420.05,2330.31,2360.87988,723278520,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-03,2370.71,2393.34,2347.9,2381.63989,303557300,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-04,2409.36,2435.62,2392.0,2426.19995,388191897,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-05,2431.14,2444.45,2363.42,2402.8501,292313345,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-06,2368.02,2445.99,2348.65,2435.88989,352755245,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-09,2448.52,2456.25,2422.8,2431.62012,263128902,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-10,2450.17,2491.26,2448.15,2480.38989,283285852,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-11,2480.7,2518.97,2451.89,2513.84009,294975124,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-12,2517.53,2568.93,2513.66,2554.6499,437972867,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-13,2524.4,2524.4,2447.25,2453.02002,342168976,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-16,2462.06,2518.0,2462.06,2502.94995,94594583,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-20,2538.47,2584.43,2537.4,2549.48999,219972756,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-23,2557.19,2582.3,2555.82,2568.04004,129814659,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-24,2572.5,2595.37,2538.52,2583.54004,363339727,akshare.stock_hk_index_daily_sina(HSMOGI)
2026-02-25,2593.3,2624.73,2561.69,2574.42993,364304626,akshare.stock_hk_index_daily_sina(HSMOGI)
