date,open,high,low,close,volume,source
2021-12-15,5863.61,5904.96,5757.09,5795.43994,490244575,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-16,5743.2,5834.93,5681.4,5822.14014,412395659,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-17,5775.4,5775.4,5662.9,5680.47022,522270933,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-20,5644.12,5687.6,5474.31,5498.49023,410677811,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-21,5467.21,5656.57,5456.11,5612.68994,464125012,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-22,5729.24,5750.26,5632.31,5685.29004,350249265,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-23,5667.56,5708.37,5589.86,5638.31006,355239867,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-24,5692.18,5693.69,5614.74,5619.39014,146348669,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-28,5635.13,5660.66,5528.96,5569.41992,309765887,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-29,5559.33,5559.8,5455.47,5471.87012,239225204,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-30,5470.58,5534.31,5427.94,5475.7002,195705360,akshare.stock_hk_index_daily_sina(HSTECH)
2021-12-31,5693.66,5723.5,5668.34,5670.95996,226070293,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-03,5704.38,5741.8,5609.79,5640.47022,188348666,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-04,5665.89,5678.69,5550.56,5581.8999,294990110,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-05,5501.75,5505.46,5306.25,5323.47022,536777452,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-06,5285.43,5410.44,5230.94,5396.6499,483109985,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-07,5470.06,5517.49,5399.22,5503.91016,429004991,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-10,5499.95,5643.25,5460.7,5625.5,475251240,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-11,5597.18,5664.76,5564.64,5619.66992,369737702,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-12,5750.01,5902.24,5750.01,5899.81982,521234063,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-13,5920.51,5923.45,5750.24,5796.77979,358374488,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-14,5649.35,5769.05,5606.3,5769.04981,317424294,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-17,5752.41,5778.48,5678.19,5724.5,285765295,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-18,5749.82,5834.81,5677.01,5698.54004,395516087,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-19,5716.16,5750.48,5612.36,5642.91016,324523165,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-20,5692.56,5902.63,5652.66,5896.70996,578335154,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-21,5840.58,5908.29,5789.56,5870.56982,475133564,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-24,5749.7,5760.65,5688.93,5703.62988,368679686,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-25,5592.17,5638.12,5490.94,5552.68018,484943129,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-26,5581.67,5665.59,5526.26,5597.02979,369278004,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-27,5471.5,5485.77,5322.15,5383.62988,526577259,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-28,5360.71,5373.83,5228.19,5291.7002,426456506,akshare.stock_hk_index_daily_sina(HSTECH)
2022-01-31,5332.84,5450.47,5304.62,5416.29004,224513727,akshare.stock_hk_index_daily_sina(HSTECH)
2022-02-04,5555.18,5591.66,5463.49,5581.62988,317244028,akshare.stock_hk_index_daily_sina(HSTECH)
