date,industry,ipo_count_365d,avg_day1_return_365d,break_rate_365d
2022-05-30,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-05-30,新能源/汽车,0,,
2022-05-30,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-05-30,生物科技/医药,30,0.02135746850635361,0.4
2022-05-30,金融,2,0.030964425587467398,0.0
2022-05-31,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-05-31,其他,4,0.004113658828606801,0.25
2022-05-31,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-05-31,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-05-31,新能源/汽车,0,,
2022-05-31,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-05-31,生物科技/医药,30,0.02135746850635361,0.4
2022-05-31,金融,2,0.030964425587467398,0.0
2022-06-01,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-01,其他,4,0.004113658828606801,0.25
2022-06-01,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-01,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-01,新能源/汽车,0,,
2022-06-01,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-01,生物科技/医药,30,0.02135746850635361,0.4
2022-06-01,金融,2,0.030964425587467398,0.0
2022-06-02,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-02,其他,4,0.004113658828606801,0.25
2022-06-02,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-02,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-02,新能源/汽车,0,,
2022-06-02,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-02,生物科技/医药,30,0.02135746850635361,0.4
2022-06-02,金融,2,0.030964425587467398,0.0
2022-06-03,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-03,其他,4,0.004113658828606801,0.25
2022-06-03,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-03,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-03,新能源/汽车,0,,
2022-06-03,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-03,生物科技/医药,30,0.02135746850635361,0.4
2022-06-03,金融,2,0.030964425587467398,0.0
2022-06-04,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-04,其他,4,0.004113658828606801,0.25
2022-06-04,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-04,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-04,新能源/汽车,0,,
2022-06-04,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-04,生物科技/医药,30,0.02135746850635361,0.4
2022-06-04,金融,2,0.030964425587467398,0.0
2022-06-05,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-05,其他,4,0.004113658828606801,0.25
2022-06-05,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-05,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-05,新能源/汽车,0,,
2022-06-05,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-05,生物科技/医药,30,0.02135746850635361,0.4
2022-06-05,金融,2,0.030964425587467398,0.0
2022-06-06,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-06,其他,4,0.004113658828606801,0.25
2022-06-06,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-06,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-06,新能源/汽车,0,,
2022-06-06,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-06,生物科技/医药,30,0.02135746850635361,0.4
2022-06-06,金融,2,0.030964425587467398,0.0
2022-06-07,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-07,其他,4,0.004113658828606801,0.25
2022-06-07,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-07,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-07,新能源/汽车,0,,
2022-06-07,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-07,生物科技/医药,30,0.02135746850635361,0.4
2022-06-07,金融,2,0.030964425587467398,0.0
2022-06-08,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-08,其他,4,0.004113658828606801,0.25
2022-06-08,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-08,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-08,新能源/汽车,0,,
2022-06-08,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-08,生物科技/医药,30,0.02135746850635361,0.4
2022-06-08,金融,2,0.030964425587467398,0.0
2022-06-09,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-09,其他,4,0.004113658828606801,0.25
2022-06-09,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-09,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-09,新能源/汽车,0,,
2022-06-09,消费/零售,17,-0.04284130280549984,0.7647058823529411
2022-06-09,生物科技/医药,30,0.02135746850635361,0.4
2022-06-09,金融,2,0.030964425587467398,0.0
2022-06-10,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-10,其他,4,0.004113658828606801,0.25
2022-06-10,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-10,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-10,新能源/汽车,0,,
2022-06-10,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-10,生物科技/医药,30,0.02135746850635361,0.4
2022-06-10,金融,2,0.030964425587467398,0.0
2022-06-11,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-11,其他,4,0.004113658828606801,0.25
2022-06-11,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-11,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-11,新能源/汽车,0,,
2022-06-11,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-11,生物科技/医药,30,0.02135746850635361,0.4
2022-06-11,金融,2,0.030964425587467398,0.0
2022-06-12,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-12,其他,4,0.004113658828606801,0.25
2022-06-12,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-12,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-12,新能源/汽车,0,,
2022-06-12,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-12,生物科技/医药,30,0.02135746850635361,0.4
2022-06-12,金融,2,0.030964425587467398,0.0
2022-06-13,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-13,其他,4,0.004113658828606801,0.25
2022-06-13,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-13,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-13,新能源/汽车,0,,
2022-06-13,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-13,生物科技/医药,30,0.02135746850635361,0.4
2022-06-13,金融,2,0.030964425587467398,0.0
2022-06-14,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-14,其他,4,0.004113658828606801,0.25
2022-06-14,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-14,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-14,新能源/汽车,0,,
2022-06-14,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-14,生物科技/医药,30,0.02135746850635361,0.4
2022-06-14,金融,2,0.030964425587467398,0.0
2022-06-15,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-15,其他,4,0.004113658828606801,0.25
2022-06-15,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-15,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-15,新能源/汽车,0,,
2022-06-15,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-15,生物科技/医药,30,0.02135746850635361,0.4
2022-06-15,金融,2,0.030964425587467398,0.0
2022-06-16,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-16,其他,4,0.004113658828606801,0.25
2022-06-16,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-16,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-16,新能源/汽车,0,,
2022-06-16,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-16,生物科技/医药,29,0.022007726041055456,0.41379310344827586
2022-06-16,金融,2,0.030964425587467398,0.0
2022-06-17,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-17,其他,4,0.004113658828606801,0.25
2022-06-17,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-17,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-17,新能源/汽车,0,,
2022-06-17,消费/零售,18,-0.0448471953396972,0.7777777777777778
2022-06-17,生物科技/医药,29,0.022007726041055456,0.41379310344827586
2022-06-17,金融,2,0.030964425587467398,0.0
2022-06-18,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-18,其他,4,0.004113658828606801,0.25
2022-06-18,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-18,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-18,新能源/汽车,0,,
2022-06-18,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-18,生物科技/医药,28,0.018898812639168146,0.42857142857142855
2022-06-18,金融,2,0.030964425587467398,0.0
2022-06-19,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-19,其他,4,0.004113658828606801,0.25
2022-06-19,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-19,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-19,新能源/汽车,0,,
2022-06-19,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-19,生物科技/医药,28,0.018898812639168146,0.42857142857142855
2022-06-19,金融,2,0.030964425587467398,0.0
2022-06-20,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-20,其他,4,0.004113658828606801,0.25
2022-06-20,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-20,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-20,新能源/汽车,0,,
2022-06-20,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-20,生物科技/医药,28,0.018898812639168146,0.42857142857142855
2022-06-20,金融,2,0.030964425587467398,0.0
2022-06-21,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-21,其他,4,0.004113658828606801,0.25
2022-06-21,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-21,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-21,新能源/汽车,0,,
2022-06-21,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-21,生物科技/医药,28,0.018898812639168146,0.42857142857142855
2022-06-21,金融,2,0.030964425587467398,0.0
2022-06-22,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-22,其他,4,0.004113658828606801,0.25
2022-06-22,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-22,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-22,新能源/汽车,0,,
2022-06-22,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-22,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-22,金融,2,0.030964425587467398,0.0
2022-06-23,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-23,其他,4,0.004113658828606801,0.25
2022-06-23,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-23,工业/制造,7,0.061066940571299404,0.8571428571428571
2022-06-23,新能源/汽车,0,,
2022-06-23,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-23,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-23,金融,2,0.030964425587467398,0.0
2022-06-24,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-24,其他,4,0.004113658828606801,0.25
2022-06-24,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-24,工业/制造,8,0.025642875325468363,0.875
2022-06-24,新能源/汽车,0,,
2022-06-24,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-24,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-24,金融,2,0.030964425587467398,0.0
2022-06-25,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-25,其他,4,0.004113658828606801,0.25
2022-06-25,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-25,工业/制造,8,0.025642875325468363,0.875
2022-06-25,新能源/汽车,0,,
2022-06-25,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-25,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-25,金融,2,0.030964425587467398,0.0
2022-06-26,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-26,其他,4,0.004113658828606801,0.25
2022-06-26,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-26,工业/制造,8,0.025642875325468363,0.875
2022-06-26,新能源/汽车,0,,
2022-06-26,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-26,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-26,金融,2,0.030964425587467398,0.0
2022-06-27,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-27,其他,4,0.004113658828606801,0.25
2022-06-27,地产/建筑,12,-0.04713862205101676,0.5833333333333334
2022-06-27,工业/制造,8,0.025642875325468363,0.875
2022-06-27,新能源/汽车,0,,
2022-06-27,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-27,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-27,金融,2,0.030964425587467398,0.0
2022-06-28,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-28,其他,4,0.004113658828606801,0.25
2022-06-28,地产/建筑,11,-0.052939102843533425,0.6363636363636364
2022-06-28,工业/制造,7,-0.08417311944370438,1.0
2022-06-28,新能源/汽车,0,,
2022-06-28,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-28,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-28,金融,2,0.030964425587467398,0.0
2022-06-29,TMT/互联网,3,-0.05047601450896116,0.3333333333333333
2022-06-29,其他,4,0.004113658828606801,0.25
2022-06-29,地产/建筑,11,-0.052939102843533425,0.6363636363636364
2022-06-29,工业/制造,7,-0.08417311944370438,1.0
2022-06-29,新能源/汽车,0,,
2022-06-29,消费/零售,17,-0.046267581127757335,0.7647058823529411
2022-06-29,生物科技/医药,29,0.01562728946737215,0.4482758620689655
2022-06-29,金融,2,0.030964425587467398,0.0
2022-06-30,TMT/互联网,4,-0.037857010881720866,0.25
2022-06-30,其他,4,0.004113658828606801,0.25
2022-06-30,地产/建筑,11,-0.052939102843533425,0.6363636363636364
2022-06-30,工业/制造,8,-0.08615147951324131,1.0
2022-06-30,新能源/汽车,0,,
2022-06-30,消费/零售,16,-0.043393133156089475,0.75
2022-06-30,生物科技/医药,28,0.010001415842179633,0.4642857142857143
2022-06-30,金融,2,0.030964425587467398,0.0
2022-07-01,TMT/互联网,4,-0.037857010881720866,0.25
2022-07-01,其他,4,0.004113658828606801,0.25
2022-07-01,地产/建筑,11,-0.052939102843533425,0.6363636363636364
2022-07-01,工业/制造,8,-0.08615147951324131,1.0
2022-07-01,新能源/汽车,0,,
2022-07-01,消费/零售,16,-0.043393133156089475,0.75
2022-07-01,生物科技/医药,28,0.010001415842179633,0.4642857142857143
2022-07-01,金融,2,0.030964425587467398,0.0
2022-07-02,TMT/互联网,4,-0.037857010881720866,0.25
2022-07-02,其他,4,0.004113658828606801,0.25
2022-07-02,地产/建筑,10,-0.0632198897683067,0.7
2022-07-02,工业/制造,8,-0.08615147951324131,1.0
2022-07-02,新能源/汽车,0,,
2022-07-02,消费/零售,16,-0.043393133156089475,0.75
2022-07-02,生物科技/医药,28,0.010001415842179633,0.4642857142857143
2022-07-02,金融,2,0.030964425587467398,0.0
2022-07-03,TMT/互联网,4,-0.037857010881720866,0.25
2022-07-03,其他,4,0.004113658828606801,0.25
2022-07-03,地产/建筑,10,-0.0632198897683067,0.7
2022-07-03,工业/制造,8,-0.08615147951324131,1.0
2022-07-03,新能源/汽车,0,,
2022-07-03,消费/零售,16,-0.043393133156089475,0.75
2022-07-03,生物科技/医药,28,0.010001415842179633,0.4642857142857143
2022-07-03,金融,2,0.030964425587467398,0.0
2022-07-04,TMT/互联网,4,-0.037857010881720866,0.25
2022-07-04,其他,4,0.004113658828606801,0.25
2022-07-04,地产/建筑,10,-0.0632198897683067,0.7
2022-07-04,工业/制造,8,-0.08615147951324131,1.0
2022-07-04,新能源/汽车,0,,
2022-07-04,消费/零售,16,-0.043393133156089475,0.75
2022-07-04,生物科技/医药,28,0.010001415842179633,0.4642857142857143
2022-07-04,金融,2,0.030964425587467398,0.0
2022-07-05,TMT/互联网,5,-0.03294409541294313,0.4
2022-07-05,其他,4,0.004113658828606801,0.25
2022-07-05,地产/建筑,10,-0.0632198897683067,0.7
2022-07-05,工业/制造,8,-0.08615147951324131,1.0
2022-07-05,新能源/汽车,0,,
2022-07-05,消费/零售,16,-0.043393133156089475,0.75
2022-07-05,生物科技/医药,27,0.007004835284145882,0.48148148148148145
2022-07-05,金融,2,0.030964425587467398,0.0
2022-07-06,TMT/互联网,5,-0.03294409541294313,0.4
2022-07-06,其他,4,0.004113658828606801,0.25
2022-07-06,地产/建筑,10,-0.0632198897683067,0.7
2022-07-06,工业/制造,8,-0.08615147951324131,1.0
2022-07-06,新能源/汽车,0,,
2022-07-06,消费/零售,16,-0.043393133156089475,0.75
2022-07-06,生物科技/医药,28,0.00406145416451304,0.5
2022-07-06,金融,2,0.030964425587467398,0.0
2022-07-07,TMT/互联网,5,-0.03294409541294313,0.4
2022-07-07,其他,4,0.004113658828606801,0.25
2022-07-07,地产/建筑,10,-0.0632198897683067,0.7
2022-07-07,工业/制造,8,-0.08615147951324131,1.0
2022-07-07,新能源/汽车,0,,
2022-07-07,消费/零售,15,-0.04509553250935259,0.7333333333333333
2022-07-07,生物科技/医药,27,-0.00801733194958955,0.5185185185185185
2022-07-07,金融,2,0.030964425587467398,0.0
2022-07-08,TMT/互联网,6,-0.02638503677574321,0.3333333333333333
2022-07-08,其他,4,0.004113658828606801,0.25
2022-07-08,地产/建筑,10,-0.04979673607569195,0.7
2022-07-08,工业/制造,8,-0.08615147951324131,1.0
2022-07-08,新能源/汽车,0,,
2022-07-08,消费/零售,15,-0.04509553250935259,0.7333333333333333
2022-07-08,生物科技/医药,27,-0.005385395984320248,0.5185185185185185
2022-07-08,金融,2,0.030964425587467398,0.0
2022-07-09,TMT/互联网,6,-0.02638503677574321,0.3333333333333333
2022-07-09,其他,4,0.004113658828606801,0.25
2022-07-09,地产/建筑,10,-0.04979673607569195,0.7
2022-07-09,工业/制造,8,-0.08615147951324131,1.0
2022-07-09,新能源/汽车,0,,
2022-07-09,消费/零售,14,-0.02805636395005316,0.7142857142857143
2022-07-09,生物科技/医药,27,-0.005385395984320248,0.5185185185185185
2022-07-09,金融,2,0.030964425587467398,0.0
2022-07-10,TMT/互联网,6,-0.02638503677574321,0.3333333333333333
2022-07-10,其他,4,0.004113658828606801,0.25
2022-07-10,地产/建筑,10,-0.04979673607569195,0.7
2022-07-10,工业/制造,8,-0.08615147951324131,1.0
2022-07-10,新能源/汽车,0,,
2022-07-10,消费/零售,14,-0.02805636395005316,0.7142857142857143
2022-07-10,生物科技/医药,27,-0.005385395984320248,0.5185185185185185
2022-07-10,金融,2,0.030964425587467398,0.0
2022-07-11,TMT/互联网,6,-0.02638503677574321,0.3333333333333333
2022-07-11,其他,4,0.004113658828606801,0.25
2022-07-11,地产/建筑,10,-0.04979673607569195,0.7
2022-07-11,工业/制造,8,-0.08615147951324131,1.0
2022-07-11,新能源/汽车,0,,
2022-07-11,消费/零售,14,-0.02805636395005316,0.7142857142857143
2022-07-11,生物科技/医药,27,-0.005385395984320248,0.5185185185185185
2022-07-11,金融,2,0.030964425587467398,0.0
2022-07-12,TMT/互联网,7,-0.0039297904129637394,0.2857142857142857
2022-07-12,其他,4,0.004113658828606801,0.25
2022-07-12,地产/建筑,9,-0.03374851016957224,0.6666666666666666
2022-07-12,工业/制造,8,-0.08615147951324131,1.0
2022-07-12,新能源/汽车,0,,
2022-07-12,消费/零售,14,0.01434095504301052,0.6428571428571429
2022-07-12,生物科技/医药,27,-0.005385395984320248,0.5185185185185185
2022-07-12,金融,2,0.030964425587467398,0.0
2022-07-13,TMT/互联网,7,-0.0039297904129637394,0.2857142857142857
2022-07-13,其他,5,-0.012801043503962974,0.4
2022-07-13,地产/建筑,9,-0.03374851016957224,0.6666666666666666
2022-07-13,工业/制造,9,-0.06539341057403703,0.8888888888888888
2022-07-13,新能源/汽车,0,,
2022-07-13,消费/零售,14,0.021718921903736,0.5714285714285714
2022-07-13,生物科技/医药,26,-0.008378292235334723,0.5384615384615384
2022-07-13,金融,3,0.013625406531995834,0.3333333333333333
2022-07-14,TMT/互联网,7,-0.0039297904129637394,0.2857142857142857
2022-07-14,其他,5,-0.012801043503962974,0.4
2022-07-14,地产/建筑,9,-0.03374851016957224,0.6666666666666666
2022-07-14,工业/制造,9,-0.06539341057403703,0.8888888888888888
2022-07-14,新能源/汽车,0,,
2022-07-14,消费/零售,14,0.021718921903736,0.5714285714285714
2022-07-14,生物科技/医药,26,-0.008378292235334723,0.5384615384615384
2022-07-14,金融,3,0.013625406531995834,0.3333333333333333
2022-07-15,TMT/互联网,8,0.005333363213218138,0.25
2022-07-15,其他,5,-0.012801043503962974,0.4
2022-07-15,地产/建筑,8,-0.03796707394076877,0.75
2022-07-15,工业/制造,10,-0.055996926659490465,0.8
2022-07-15,新能源/汽车,0,,
2022-07-15,消费/零售,13,0.02860473206321504,0.5384615384615384
2022-07-15,生物科技/医药,26,-0.011328790037547916,0.5769230769230769
2022-07-15,金融,3,0.013625406531995834,0.3333333333333333
2022-07-16,TMT/互联网,8,0.005333363213218138,0.25
2022-07-16,其他,4,-0.021898975879680097,0.5
2022-07-16,地产/建筑,7,-0.04183814661553698,0.7142857142857143
2022-07-16,工业/制造,9,-0.051378698998349855,0.7777777777777778
2022-07-16,新能源/汽车,0,,
2022-07-16,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-16,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-16,金融,3,0.013625406531995834,0.3333333333333333
2022-07-17,TMT/互联网,8,0.005333363213218138,0.25
2022-07-17,其他,4,-0.021898975879680097,0.5
2022-07-17,地产/建筑,7,-0.04183814661553698,0.7142857142857143
2022-07-17,工业/制造,9,-0.051378698998349855,0.7777777777777778
2022-07-17,新能源/汽车,0,,
2022-07-17,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-17,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-17,金融,3,0.013625406531995834,0.3333333333333333
2022-07-18,TMT/互联网,8,0.005333363213218138,0.25
2022-07-18,其他,4,-0.021898975879680097,0.5
2022-07-18,地产/建筑,7,-0.04183814661553698,0.7142857142857143
2022-07-18,工业/制造,10,0.03330462544693969,0.7
2022-07-18,新能源/汽车,0,,
2022-07-18,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-18,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-18,金融,3,0.013625406531995834,0.3333333333333333
2022-07-19,TMT/互联网,8,0.005333363213218138,0.25
2022-07-19,其他,4,-0.021898975879680097,0.5
2022-07-19,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-19,工业/制造,10,0.03330462544693969,0.7
2022-07-19,新能源/汽车,0,,
2022-07-19,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-19,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-19,金融,3,0.013625406531995834,0.3333333333333333
2022-07-20,TMT/互联网,8,0.005333363213218138,0.25
2022-07-20,其他,4,-0.021898975879680097,0.5
2022-07-20,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-20,工业/制造,10,0.03330462544693969,0.7
2022-07-20,新能源/汽车,0,,
2022-07-20,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-20,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-20,金融,3,0.013625406531995834,0.3333333333333333
2022-07-21,TMT/互联网,8,0.005333363213218138,0.25
2022-07-21,其他,4,-0.021898975879680097,0.5
2022-07-21,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-21,工业/制造,10,0.03330462544693969,0.7
2022-07-21,新能源/汽车,0,,
2022-07-21,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-21,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-21,金融,3,0.013625406531995834,0.3333333333333333
2022-07-22,TMT/互联网,8,0.005333363213218138,0.25
2022-07-22,其他,4,-0.021898975879680097,0.5
2022-07-22,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-22,工业/制造,10,0.03330462544693969,0.7
2022-07-22,新能源/汽车,0,,
2022-07-22,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-22,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-22,金融,3,0.013625406531995834,0.3333333333333333
2022-07-23,TMT/互联网,8,0.005333363213218138,0.25
2022-07-23,其他,4,-0.021898975879680097,0.5
2022-07-23,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-23,工业/制造,10,0.03330462544693969,0.7
2022-07-23,新能源/汽车,0,,
2022-07-23,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-23,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-23,金融,3,0.013625406531995834,0.3333333333333333
2022-07-24,TMT/互联网,8,0.005333363213218138,0.25
2022-07-24,其他,4,-0.021898975879680097,0.5
2022-07-24,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-24,工业/制造,10,0.03330462544693969,0.7
2022-07-24,新能源/汽车,0,,
2022-07-24,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-24,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-24,金融,3,0.013625406531995834,0.3333333333333333
2022-07-25,TMT/互联网,8,0.005333363213218138,0.25
2022-07-25,其他,4,-0.021898975879680097,0.5
2022-07-25,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-25,工业/制造,10,0.03330462544693969,0.7
2022-07-25,新能源/汽车,0,,
2022-07-25,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-25,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-25,金融,3,0.013625406531995834,0.3333333333333333
2022-07-26,TMT/互联网,8,0.005333363213218138,0.25
2022-07-26,其他,4,-0.021898975879680097,0.5
2022-07-26,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-26,工业/制造,10,0.03330462544693969,0.7
2022-07-26,新能源/汽车,0,,
2022-07-26,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-26,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-26,金融,3,0.013625406531995834,0.3333333333333333
2022-07-27,TMT/互联网,8,0.005333363213218138,0.25
2022-07-27,其他,4,-0.021898975879680097,0.5
2022-07-27,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-27,工业/制造,10,0.03330462544693969,0.7
2022-07-27,新能源/汽车,0,,
2022-07-27,消费/零售,12,0.0208567474757778,0.5833333333333334
2022-07-27,生物科技/医药,25,-0.008755356771974167,0.56
2022-07-27,金融,3,0.013625406531995834,0.3333333333333333
2022-07-28,TMT/互联网,8,0.005333363213218138,0.25
2022-07-28,其他,4,-0.021898975879680097,0.5
2022-07-28,地产/建筑,6,-0.048461030995437415,0.6666666666666666
2022-07-28,工业/制造,10,0.03330462544693969,0.7
2022-07-28,新能源/汽车,0,,
2022-07-28,消费/零售,12,0.0208567474757778,0.5833333333333334
