wind_norm,name,ede_list_date,board,industry_concept,concepts,industry_hsics,hsics_l1_name,hsics_index_code,hsics_index_name,industry,industry_source
8062.HK,俊盟国际,2016-12-15,创业板,其他,万得(港股)中国企业综合指数成份,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8065.HK,高萌科技,2017-10-16,创业板,其他,万得(港股)中国企业综合指数成份,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8066.HK,品创控股,2001-12-20,创业板,其他,万得(港股)中国企业综合指数成份,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8067.HK,东方大学城控股,2015-01-16,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8069.HK,飞道旅游科技,2017-01-12,创业板,其他,万得(港股)中国企业综合指数成份,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8070.HK,侨洋国际控股,2016-02-24,创业板,其他,万得(港股)中国企业综合指数成份,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
80700.HK,腾讯控股-R,2023-06-19,主板,其他,,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8071.HK,中彩网通控股,2001-03-02,创业板,其他,万得(港股)中国企业综合指数成份;[HK]涉矿;[HK]彩票,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8072.HK,兰谷股份,2013-02-25,创业板,其他,万得(港股)中国企业综合指数成份,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
8073.HK,水发兴业新材料,2017-07-21,创业板,其他,万得(港股)中国企业综合指数成份;[HK]地方国企;[HK]国企,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
80737.HK,湾区发展-R,2012-10-29,主板,其他,万得(港股)中国企业综合指数成份;[HK]路桥运营;[HK]国企;[HK]地方国企,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8076.HK,新利软件,2001-09-05,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]软件外包,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8079.HK,曌生命,2001-10-15,创业板,生物科技/医药,万得(港股)中国企业综合指数成份;[HK]化妆美容;[HK]健康产业;[HK]外资企业,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8080.HK,北亚策略,2000-04-20,创业板,其他,万得(港股)中国企业综合指数成份,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8081.HK,白居易控股,2000-06-19,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]软件外包;[HK]网络游戏,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8082.HK,擎华控股,2001-11-02,创业板,其他,万得(港股)中国企业综合指数成份;[HK]殡葬,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8087.HK,中国三三集团,2011-02-28,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]文化传媒;[HK]影视传媒,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
80883.HK,中国海洋石油-R,2023-06-19,主板,其他,,新能源/汽车,能源业,HSCIEN.HI,恒生综合行业指数-能源业,新能源/汽车,hsics
8090.HK,宝盖新材,2026-07-08,创业板,其他,万得(港股)中国企业综合指数成份;[HK]次新股,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8091.HK,奥传思维控股,2017-01-05,创业板,其他,万得(港股)中国企业综合指数成份,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8092.HK,ITE HOLDINGS,2001-02-21,创业板,其他,万得(港股)中国企业综合指数成份;[HK]在线支付,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8093.HK,瓦普思瑞元宇宙,2015-02-12,创业板,消费/零售,万得(港股)中国企业综合指数成份;[HK]品牌服饰,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
80941.HK,中国移动-R,2023-06-19,主板,其他,,TMT/互联网,电讯业,HSCITC.HI,恒生综合行业指数-电讯业,TMT/互联网,hsics
8095.HK,北大青鸟环宇,2000-07-27,创业板,其他,万得(港股)中国企业综合指数成份;[HK]国企改革;[HK]网络安全,其他,综合企业,HSCICO.HI,恒生综合行业指数-综合企业,其他,fallback
8096.HK,赏之味,2019-03-15,创业板,其他,万得(港股)中国企业综合指数成份,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8098.HK,昌利控股,2011-03-08,创业板,金融,万得(港股)中国企业综合指数成份;[HK]财产管理;[HK]外资企业,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
80992.HK,联想集团-R,2023-06-19,主板,其他,[HK]央企;[HK]国企,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8100.HK,名科国际,2001-12-31,创业板,TMT/互联网,[HK]软件外包;[HK]财产管理,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
81024.HK,快手-WR,2023-06-19,主板,其他,,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8103.HK,HMVOD视频,2000-09-08,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]软件外包,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8106.HK,芯化兰德,2002-05-03,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]移动互联网;[HK]在线支付,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8107.HK,细叶榕科技,2018-05-04,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8111.HK,中国科技产业集团,2001-01-03,创业板,其他,万得(港股)中国企业综合指数成份,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8112.HK,基石金融,2011-07-28,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]文化传媒;[HK]影视传媒,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8113.HK,时腾科技,2016-01-07,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8115.HK,清大东方,2004-06-30,创业板,其他,万得(港股)中国企业综合指数成份,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8117.HK,中国基础能源,2001-12-13,创业板,其他,万得(港股)中国企业综合指数成份,其他,公用事业,HSCIUT.HI,恒生综合行业指数-公用事业,其他,fallback
8118.HK,中资国际控股,2017-11-16,创业板,其他,,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8120.HK,国农金融投资,2001-04-10,创业板,其他,万得(港股)中国企业综合指数成份;[HK]农业现代化,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8121.HK,国恩控股,2015-05-29,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]文化传媒;[HK]外资企业,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
81211.HK,比亚迪股份-R,2023-06-19,主板,其他,,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8123.HK,华亿金控,2002-01-11,创业板,金融,万得(港股)中国企业综合指数成份;[HK]财产管理,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8125.HK,中新控股,2014-07-18,创业板,其他,万得(港股)中国企业综合指数成份,地产/建筑,地产建筑业,HSCIPC.HI,恒生综合行业指数-地产建筑业,地产/建筑,hsics
8128.HK,中国恒有源集团,2001-11-30,创业板,新能源/汽车,万得(港股)中国企业综合指数成份;[HK]国企;[HK]央企;[HK]环保;[HK]新能源,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
81299.HK,友邦保险-R,2023-06-19,主板,其他,,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
8130.HK,大地国际集团,2002-08-26,创业板,生物科技/医药,万得(港股)中国企业综合指数成份;[HK]国企;[HK]智能医疗;[HK]地方国企,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8131.HK,诺亚智能,2001-01-31,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]外资企业;[HK]移动互联网;[HK]软件外包,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8132.HK,百能国际能源,2011-05-18,创业板,其他,万得(港股)中国企业综合指数成份;[HK]环保,新能源/汽车,能源业,HSCIEN.HI,恒生综合行业指数-能源业,新能源/汽车,hsics
8133.HK,吉盛集团控股,2015-04-30,创业板,其他,,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8136.HK,英马斯集团,2018-01-25,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8137.HK,洪桥集团,2002-01-08,创业板,新能源/汽车,万得(港股)中国企业综合指数成份;[HK]锂电池,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8139.HK,长安仁恒,2015-01-16,创业板,其他,万得(港股)中国企业综合指数成份;[HK]新材料,工业/制造,原材料业,HSCIMT.HI,恒生综合行业指数-原材料业,工业/制造,hsics
8140.HK,人和科技,2018-07-12,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,地产/建筑,地产建筑业,HSCIPC.HI,恒生综合行业指数-地产建筑业,地产/建筑,hsics
8143.HK,金威医疗,2002-05-10,创业板,生物科技/医药,万得(港股)中国企业综合指数成份;[HK]民营医院;[HK]智能医疗;[HK]外资企业,生物科技/医药,医疗保健业,HSCIH.HI,恒生综合行业指数-医疗保健业,生物科技/医药,hsics
8146.HK,怡园酒业,2018-06-27,创业板,其他,万得(港股)中国企业综合指数成份,消费/零售,必需性消费,HSCICS.HI,恒生综合行业指数-必需性消费,消费/零售,hsics
8147.HK,汇思太平洋,2014-07-18,创业板,其他,万得(港股)中国企业综合指数成份;[HK]卫星导航,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8148.HK,悟喜生活,2004-01-09,创业板,其他,万得(港股)中国企业综合指数成份,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8149.HK,浩德控股,2016-10-17,创业板,其他,,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
8152.HK,明梁控股,2017-07-21,创业板,其他,万得(港股)中国企业综合指数成份,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8153.HK,嘉鼎国际集团,2001-03-30,创业板,其他,万得(港股)中国企业综合指数成份;[HK]农业现代化,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8156.HK,国药科技股份,2002-11-12,创业板,其他,万得(港股)中国企业综合指数成份;[HK]彩票;[HK]外资企业,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8158.HK,中国再生医学,2001-07-18,创业板,生物科技/医药,万得(港股)中国企业综合指数成份;[HK]化妆美容;[HK]生物医疗,生物科技/医药,医疗保健业,HSCIH.HI,恒生综合行业指数-医疗保健业,生物科技/医药,hsics
8159.HK,新华联合投资,2002-01-04,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8160.HK,GOLDWAY EDU,2016-12-02,创业板,其他,万得(港股)中国企业综合指数成份,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8161.HK,医汇集团,2016-05-31,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,生物科技/医药,医疗保健业,HSCIH.HI,恒生综合行业指数-医疗保健业,生物科技/医药,hsics
8162.HK,港银控股,2014-08-05,创业板,其他,万得(港股)中国企业综合指数成份,工业/制造,原材料业,HSCIMT.HI,恒生综合行业指数-原材料业,工业/制造,hsics
8163.HK,声扬集团,2002-03-07,创业板,其他,万得(港股)中国企业综合指数成份,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
8168.HK,宝积资本,2018-03-22,创业板,其他,万得(港股)中国企业综合指数成份,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
8169.HK,环康集团,2001-12-05,创业板,其他,万得(港股)中国企业综合指数成份;[HK]大气治理;[HK]环保;[HK]外资企业,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8172.HK,拉近网娱,2002-03-26,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]文化传媒,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8173.HK,客思控股,2002-05-09,创业板,其他,万得(港股)中国企业综合指数成份;[HK]小金属,地产/建筑,地产建筑业,HSCIPC.HI,恒生综合行业指数-地产建筑业,地产/建筑,hsics
8176.HK,超人智能,2002-02-19,创业板,生物科技/医药,万得(港股)中国企业综合指数成份;[HK]医疗器械;[HK]化妆美容,工业/制造,工业,HSCIIN.HI,恒生综合行业指数-工业,工业/制造,hsics
8178.HK,中国信息科技,2001-12-11,创业板,TMT/互联网,万得(港股)中国企业综合指数成份;[HK]移动互联网,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8179.HK,百利达集团控股,2011-07-08,创业板,其他,万得(港股)中国企业综合指数成份;[HK]合资企业;[HK]连锁酒店;[HK]连锁快餐店,消费/零售,必需性消费,HSCICS.HI,恒生综合行业指数-必需性消费,消费/零售,hsics
8181.HK,港深智能管理,2013-10-11,创业板,其他,万得(港股)中国企业综合指数成份,地产/建筑,地产建筑业,HSCIPC.HI,恒生综合行业指数-地产建筑业,地产/建筑,hsics
81810.HK,小米集团-WR,2023-06-19,主板,其他,,TMT/互联网,资讯科技业,HSCIIT.HI,恒生综合行业指数-信息科技业,TMT/互联网,hsics
8186.HK,曼妠,2001-12-31,创业板,其他,万得(港股)中国企业综合指数成份;[HK]外资企业,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8187.HK,积木集团,2016-05-30,创业板,其他,万得(港股)中国企业综合指数成份,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
8188.HK,骏杰集团控股,2017-02-22,创业板,其他,万得(港股)中国企业综合指数成份,地产/建筑,地产建筑业,HSCIPC.HI,恒生综合行业指数-地产建筑业,地产/建筑,hsics
8189.HK,泰达生物,2002-06-18,创业板,生物科技/医药,万得(港股)中国企业综合指数成份;[HK]生物医疗;[HK]农业现代化,工业/制造,原材料业,HSCIMT.HI,恒生综合行业指数-原材料业,工业/制造,hsics
8191.HK,鸿伟亚洲,2014-01-08,创业板,其他,万得(港股)中国企业综合指数成份;[HK]粤港澳大湾区,工业/制造,原材料业,HSCIMT.HI,恒生综合行业指数-原材料业,工业/制造,hsics
8193.HK,亚太金融投资,2011-05-31,创业板,金融,万得(港股)中国企业综合指数成份;[HK]财产管理,金融,金融业,HSCIFN.HI,恒生综合行业指数-金融业,金融,hsics
8195.HK,传承教育集团,2014-10-10,创业板,消费/零售,万得(港股)中国企业综合指数成份;[HK]品牌服饰,消费/零售,非必需性消费,HSCICD.HI,恒生综合行业指数-非必需性消费,消费/零售,hsics
